date,temp_c,rhum_pct,wind_speed_ms,precip_mm,pollutant,value
2023-04-29,15.970833333333333,68.83333333333333,5.908333333333334,0.0,no2,21.1
2023-04-30,16.170833333333334,86.875,4.720833333333333,8.2,pm25,8.5
2023-04-30,16.170833333333334,86.875,4.720833333333333,8.2,no2,18.25
2023-05-01,15.7125,89.875,4.4624999999999995,17.0,pm25,8.0
2023-05-01,15.7125,89.875,4.4624999999999995,17.0,no2,24.549999999999997
2023-05-02,16.087500000000002,86.04166666666667,4.104166666666667,13.9,pm25,10.0
2023-05-02,16.087500000000002,86.04166666666667,4.104166666666667,13.9,no2,29.15
2023-05-03,15.604166666666666,85.66666666666667,5.570833333333333,0.8,pm25,12.5
2023-05-03,15.604166666666666,85.66666666666667,5.570833333333333,0.8,no2,23.9
2023-05-04,16.179166666666667,74.625,7.25,0.1,pm25,10.5
2023-05-04,16.179166666666667,74.625,7.25,0.1,no2,27.55
2023-05-05,16.816666666666666,74.125,7.333333333333333,0.0,pm25,7.5
2023-05-05,16.816666666666666,74.125,7.333333333333333,0.0,no2,25.450000000000003
2023-05-06,17.470833333333335,74.25,6.833333333333333,0.0,pm25,9.5
2023-05-06,17.470833333333335,74.25,6.833333333333333,0.0,no2,18.6
2023-05-07,17.658333333333335,75.08333333333333,7.1125,0.0,pm25,10.5
2023-05-07,17.658333333333335,75.08333333333333,7.1125,0.0,no2,32.2
2023-05-08,16.400000000000002,84.08333333333333,5.091666666666667,4.3,pm25,8.0
2023-05-08,16.400000000000002,84.08333333333333,5.091666666666667,4.3,no2,20.4
2023-05-09,18.141666666666666,78.375,5.075,0.6000000000000001,pm25,5.5
2023-05-09,18.141666666666666,78.375,5.075,0.6000000000000001,no2,22.5
2023-05-10,16.2625,84.58333333333333,8.770833333333334,8.700000000000001,pm25,4.5
2023-05-10,16.2625,84.58333333333333,8.770833333333334,8.700000000000001,no2,16.05
2023-05-11,16.091666666666665,79.375,10.083333333333334,1.8,pm25,5.5
2023-05-11,16.091666666666665,79.375,10.083333333333334,1.8,no2,20.2
2023-05-12,15.725,72.75,11.429166666666667,1.5,pm25,4.5
2023-05-12,15.725,72.75,11.429166666666667,1.5,no2,32.55
2023-05-13,14.137500000000001,83.29166666666667,7.758333333333333,6.2,pm25,2.5
2023-05-13,14.137500000000001,83.29166666666667,7.758333333333333,6.2,no2,13.05
2023-05-14,16.05,80.45833333333333,8.3375,1.1,pm25,4.0
2023-05-14,16.05,80.45833333333333,8.3375,1.1,no2,27.75
2023-05-15,15.245833333333332,79.54166666666667,9.012500000000001,3.2,pm25,4.0
2023-05-15,15.245833333333332,79.54166666666667,9.012500000000001,3.2,no2,19.35
2023-05-16,14.341666666666667,86.58333333333333,9.512500000000001,9.3,pm25,6.5
2023-05-16,14.341666666666667,86.58333333333333,9.512500000000001,9.3,no2,18.05
2023-05-17,15.445833333333333,87.25,3.9916666666666667,5.4,pm25,7.5
2023-05-17,15.445833333333333,87.25,3.9916666666666667,5.4,no2,29.95
2023-05-18,16.3,84.875,7.075,10.4,pm25,9.0
2023-05-18,16.3,84.875,7.075,10.4,no2,28.200000000000003
2023-05-19,17.808333333333334,81.45833333333333,6.520833333333333,2.2,pm25,7.0
2023-05-19,17.808333333333334,81.45833333333333,6.520833333333333,2.2,no2,31.7
2023-05-20,17.954166666666666,76.33333333333333,10.916666666666666,2.1,pm25,11.0
2023-05-20,17.954166666666666,76.33333333333333,10.916666666666666,2.1,no2,20.25
2023-05-21,17.829166666666666,78.66666666666667,7.3625,2.5,pm25,11.0
2023-05-21,17.829166666666666,78.66666666666667,7.3625,2.5,no2,33.15
2023-05-22,17.891666666666666,79.54166666666667,5.325,0.4,pm25,9.5
2023-05-22,17.891666666666666,79.54166666666667,5.325,0.4,no2,37.65
2023-05-23,18.275000000000002,78.95833333333333,4.754166666666667,3.4,pm25,11.5
2023-05-23,18.275000000000002,78.95833333333333,4.754166666666667,3.4,no2,30.049999999999997
2023-05-24,18.829166666666666,74.58333333333333,5.883333333333333,0.1,pm25,9.5
2023-05-24,18.829166666666666,74.58333333333333,5.883333333333333,0.1,no2,40.45
2023-05-25,19.0625,77.70833333333333,5.741666666666667,0.9,pm25,10.0
2023-05-25,19.0625,77.70833333333333,5.741666666666667,0.9,no2,32.4
2023-05-26,19.645833333333332,77.625,6.0625,0.5,pm25,8.5
2023-05-26,19.645833333333332,77.625,6.0625,0.5,no2,32.150000000000006
2023-05-27,20.883333333333333,70.41666666666667,5.883333333333333,0.2,pm25,7.5
2023-05-27,20.883333333333333,70.41666666666667,5.883333333333333,0.2,no2,23.35
2023-05-28,20.083333333333332,72.66666666666667,5.916666666666667,0.1,pm25,7.0
2023-05-28,20.083333333333332,72.66666666666667,5.916666666666667,0.1,no2,30.35
2023-05-29,19.795833333333334,77.08333333333333,4.9750000000000005,1.2,pm25,7.5
2023-05-29,19.795833333333334,77.08333333333333,4.9750000000000005,1.2,no2,34.25
2023-05-30,19.233333333333334,77.66666666666667,5.6875,5.799999999999999,pm25,6.5
2023-05-30,19.233333333333334,77.66666666666667,5.6875,5.799999999999999,no2,31.25
2023-05-31,18.912499999999998,76.91666666666667,5.291666666666667,3.8000000000000003,pm25,10.5
2023-05-31,18.912499999999998,76.91666666666667,5.291666666666667,3.8000000000000003,no2,28.65
2023-06-01,19.983333333333334,73.29166666666667,4.620833333333334,4.3,pm25,11.5
2023-06-01,19.983333333333334,73.29166666666667,4.620833333333334,4.3,no2,18.4
2023-06-02,19.575,77.58333333333333,4.6875,0.2,pm25,9.5
2023-06-02,19.575,77.58333333333333,4.6875,0.2,no2,17.8
2023-06-03,19.775000000000002,82.58333333333333,4.591666666666667,2.0,pm25,11.5
2023-06-03,19.775000000000002,82.58333333333333,4.591666666666667,2.0,no2,17.9
2023-06-04,19.354166666666668,81.83333333333333,5.058333333333334,2.3000000000000003,pm25,9.5
2023-06-04,19.354166666666668,81.83333333333333,5.058333333333334,2.3000000000000003,no2,24.1
2023-06-05,19.35,84.79166666666667,6.4750000000000005,23.0,pm25,8.0
2023-06-05,19.35,84.79166666666667,6.4750000000000005,23.0,no2,21.299999999999997
2023-06-06,19.8125,80.70833333333333,5.425,11.299999999999999,pm25,8.5
2023-06-06,19.8125,80.70833333333333,5.425,11.299999999999999,no2,22.6
2023-06-07,20.337500000000002,77.58333333333333,5.995833333333334,0.0,pm25,7.5
2023-06-07,20.337500000000002,77.58333333333333,5.995833333333334,0.0,no2,23.4
2023-06-08,20.779166666666665,77.83333333333333,6.695833333333333,0.0,pm25,7.5
2023-06-08,20.779166666666665,77.83333333333333,6.695833333333333,0.0,no2,23.9
2023-06-09,21.3,75.41666666666667,5.9750000000000005,0.0,pm25,7.0
2023-06-09,21.3,75.41666666666667,5.9750000000000005,0.0,no2,16.75
2023-06-10,21.504166666666666,77.33333333333333,6.791666666666667,8.8,pm25,5.5
2023-06-10,21.504166666666666,77.33333333333333,6.791666666666667,8.8,no2,18.35
2023-06-11,21.895833333333332,78.41666666666667,6.720833333333334,2.6,pm25,6.5
2023-06-11,21.895833333333332,78.41666666666667,6.720833333333334,2.6,no2,30.0
2023-06-12,21.90833333333333,77.5,5.295833333333333,1.8,pm25,6.0
2023-06-12,21.90833333333333,77.5,5.295833333333333,1.8,no2,39.45
2023-06-13,19.974999999999998,86.70833333333333,5.508333333333333,30.0,pm25,7.0
2023-06-13,19.974999999999998,86.70833333333333,5.508333333333333,30.0,no2,37.0
2023-06-14,19.779166666666665,87.54166666666667,5.9125000000000005,18.0,pm25,10.5
2023-06-14,19.779166666666665,87.54166666666667,5.9125000000000005,18.0,no2,33.1
2023-06-15,21.2375,81.25,5.745833333333334,6.2,pm25,12.0
2023-06-15,21.2375,81.25,5.745833333333334,6.2,no2,31.25
2023-06-16,21.804166666666664,61.625,14.320833333333333,0.0,pm25,13.0
2023-06-16,21.804166666666664,61.625,14.320833333333333,0.0,no2,31.200000000000003
2023-06-17,21.554166666666664,61.375,7.658333333333334,0.0,pm25,10.0
2023-06-17,21.554166666666664,61.375,7.658333333333334,0.0,no2,28.15
2023-06-18,21.941666666666666,70.5,6.6875,0.0,pm25,13.5
2023-06-18,21.941666666666666,70.5,6.6875,0.0,no2,36.2
2023-06-19,22.925,68.95833333333333,6.841666666666666,0.0,pm25,13.5
2023-06-19,22.925,68.95833333333333,6.841666666666666,0.0,no2,39.65
